section,page_title,page_url,source_file,link_url,link_text,http_status,final_url,remote_title,redirect_domain_changed,needs_review,reason
blog,"Primary Sources, Historical Reenactments, and Twitter",/nhec-blog/23628,blog/primary-sources-historical-reenactments-and-twitter-23628.md,http://twitter.com/Twhistory,"Twitter, @twhistory",520,http://twitter.com/Twhistory,,False,True,HTTP 520
blog,"Primary Sources, Historical Reenactments, and Twitter",/nhec-blog/23628,blog/primary-sources-historical-reenactments-and-twitter-23628.md,http://twhistory.com/gettysburg/,twhistory archive,200,https://www.concordp2c.com,Concordp2c | Law Blog for Clear. Credible. Complete.,True,True,redirected to different domain: concordp2c.com
blog,"Primary Sources, Historical Reenactments, and Twitter",/nhec-blog/23628,blog/primary-sources-historical-reenactments-and-twitter-23628.md,http://twitter.com/CubanMissile09/following,MICDS Cuban Missile Crisis: can't we all just get along?,520,http://twitter.com/CubanMissile09/following,,False,True,HTTP 520
blog,"Primary Sources, Historical Reenactments, and Twitter",/nhec-blog/23628,blog/primary-sources-historical-reenactments-and-twitter-23628.md,http://www.joanganzcooneycenter.org/publications/index.html,publications page,404,https://joanganzcooneycenter.org/publications/index.html,,False,True,HTTP 404
blog,Public Broadcasting Reports on Education,/nhec-blog/15990,blog/public-broadcasting-reports-on-education-15990.md,http://video.pbs.org/program/nbr/,The Business of Education,404,https://www.pbs.org/show/nbr/,,True,True,HTTP 404; redirected to different domain: pbs.org
blog,Questioning History Using the Census,/nhec-blog/24708,blog/questioning-history-using-the-census-24708.md,http://2010.census.gov/2010census/,2010 Census website,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Questioning History Using the Census,/nhec-blog/24708,blog/questioning-history-using-the-census-24708.md,http://factfinder2.census.gov/legacy/aff_sunset.html?_bm=y&-geo_id=16000US2622000&-qr_name=ACS_2009_5YR_G00_NP01&-ds_name=&-redoLog=false,Population and Housing Narrative Profile,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Questioning History Using the Census,/nhec-blog/24708,blog/questioning-history-using-the-census-24708.md,http://factfinder.census.gov/servlet/ADPTable?_bm=y&-geo_id=16000US2622000&-qr_name=ACS_2009_5YR_G00_DP5YR2&-ds_name=ACS_2009_5YR_G00_&-_lang=en&-_sse=on>Selected Social Characteristics</a> at the U.S. Census's Bureau's <a href=,American FactFinder,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Questioning History Using the Census,/nhec-blog/24708,blog/questioning-history-using-the-census-24708.md,http://apps.detnews.com/apps/history/index.php?id=109,Michigan's Greatest Treasure-its people,200,https://www.detroitnews.com/,Detroit Local News - Michigan News - Breaking News - detroitnews.com,True,True,redirected to different domain: detroitnews.com
blog,Questioning History Using the Census,/nhec-blog/24708,blog/questioning-history-using-the-census-24708.md,http://site.ebrary.com/lib/stanfordimmigrationdillingham/home.action,31 volumes,200,https://ebookcentral.proquest.com/lib/stanfordimmigrationdillingham/home.action,ProQuest Ebook Central,True,True,redirected to different domain: ebookcentral.proquest.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://100days.blogs.nytimes.com/2009/01/16/how-fdr-made-the-presidency-matter/,How FDR Made the Presidency Matter,200,https://archive.nytimes.com/100days.blogs.nytimes.com/2009/01/16/how-fdr-made-the-presidency-matter/,How F.D.R. Made the Presidency Matter - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://100days.blogs.nytimes.com/,*The Times* 100 Days Blog,200,https://archive.nytimes.com/100days.blogs.nytimes.com/,US Presidencies - 100 Days Blog - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.gilderlehrman.org/history-now/2009-03/great-depression,*History Now*,403,https://www.gilderlehrman.org/history-now/2009-03/great-depression,,False,True,HTTP 403
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://gilderlehrman.org,Gilder Lehrman Institute of American History,403,https://www.gilderlehrman.org/,,False,True,HTTP 403
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.gilderlehrman.org/history-by-era/essays/great-depression-overview,*The Great Depression: An Overview*,403,https://www.gilderlehrman.org/history-by-era/essays/great-depression-overview,,False,True,HTTP 403
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.gilderlehrman.org/history-now/11465/resources,lesson plans,403,https://www.gilderlehrman.org/history-now/11465/resources,,False,True,HTTP 403
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.learner.org/resources/series208.html?pop=yes&pid=2302,America's History in the Making,404,https://www.learner.org/resources/series208.html?pop=yes&pid=2302,,False,True,HTTP 404
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://picturinghistory.gc.cuny.edu/mtr.php,*Lessons in Looking*,404,https://picturinghistory.gc.cuny.edu/mtr.php,,False,True,HTTP 404
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://picturinghistory.gc.cuny.edu/?cat=3,teaching the Great Depression,404,https://picturinghistory.gc.cuny.edu/?cat=3,,False,True,HTTP 404
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.besthistorysites.net/USHistory_GreatDepression.shtml,Best History Websites: US History Great Depression,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://ecedweb.unomaha.edu/K-12/home.cfm,Teaching K-12 Economics,403,http://ecedweb.unomaha.edu/K-12/home.cfm,,False,True,HTTP 403
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://learning.blogs.nytimes.com/2008/10/06/a-tale-of-two-economies/?scp=4&sq=taking%20stock%20in%20the%20past&st=cse,Taking Stock in the Past for the Future: Examining the Causes and Effects of the 1929 Stock Market Crash Through News Coverage in The New York Times,200,https://archive.nytimes.com/learning.blogs.nytimes.com/2008/10/06/a-tale-of-two-economies/?scp=4&sq=taking%20stock%20in%20the%20past&st=cse,A Tale of Two Economies - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://learning.blogs.nytimes.com,*New York Times* Learning Pages,200,https://www.nytimes.com/section/learning,The Learning Network - The New York Times,True,True,redirected to different domain: nytimes.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://newdeal.feri.org/index.htm,New Deal Network,200,https://www.feri24.com,Feri.org - World Magazine 2024,True,True,redirected to different domain: feri24.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://newdeal.feri.org/classrm/classdmr.htm,Lesson Plans,200,https://www.feri24.com,Feri.org - World Magazine 2024,True,True,redirected to different domain: feri24.com
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://edsitement.neh.gov/lesson-plan/depression-era-photographs-worth-thousand-words,Worth a Thousand Words: Depression-Era Photographs,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://xroads.virginia.edu/~1930s/front.html,*America in the 1930s*,SSL_ERROR,,,False,True,SSL certificate error
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://xroads.virginia.edu/~1930s/INDEX/index.html,Site Index,SSL_ERROR,,,False,True,SSL certificate error
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.h-net.org/~us191845/,H-US1918-45: the New Deal Era and Its Origins,200,https://networks.h-net.org/h-us1918-45,H-US1918-45 | H-Net,True,True,redirected to different domain: networks.h-net.org
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://bss.sfsu.edu/tygiel/h1918/hnetteaching.htm,Resources for Teaching,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,"Recession, Depression, Hard Times, New Deal: Classroom Resources (updated April 7)",/nhec-blog/21783,blog/recession-depression-hard-times-new-deal-classroom-resources-updated-april-7-21783.md,http://www.tpwd.state.tx.us/spdest/findadest/historic_sites/ccc/new_deal_texas_main/,A New Deal for Texas Parks,200,https://tpwd.texas.gov/education/resources/documents/e-books/ccc,A New Deal for Texas State Parks — Texas Parks & Wildlife Department,True,True,redirected to different domain: tpwd.texas.gov
blog,Register for Your Virtual Seat: Smithsonian Education Online Lincoln Conference,/nhec-blog/20690,blog/register-for-your-virtual-seat-smithsonian-education-online-lincoln-conference-20690.md,http://www.learningtimes.net/si_lincoln/index.html,*Abraham Lincoln: a Smithsonian Education Online Conference*,404,http://learningtimes.com/si_lincoln/index.html,,True,True,HTTP 404; redirected to different domain: learningtimes.com
blog,Register for Your Virtual Seat: Smithsonian Education Online Lincoln Conference,/nhec-blog/20690,blog/register-for-your-virtual-seat-smithsonian-education-online-lincoln-conference-20690.md,http://www.learningtimes.net/si_lincoln/program_ward.html,*One Life: The Mask of Lincoln*,404,http://learningtimes.com/si_lincoln/program_ward.html,,True,True,HTTP 404; redirected to different domain: learningtimes.com
blog,Register for Your Virtual Seat: Smithsonian Education Online Lincoln Conference,/nhec-blog/20690,blog/register-for-your-virtual-seat-smithsonian-education-online-lincoln-conference-20690.md,http://www.learningtimes.net/si_lincoln/program_perich.html,*Public and Private Photography During the Civil War*,404,http://learningtimes.com/si_lincoln/program_perich.html,,True,True,HTTP 404; redirected to different domain: learningtimes.com
blog,Register for Your Virtual Seat: Smithsonian Education Online Lincoln Conference,/nhec-blog/20690,blog/register-for-your-virtual-seat-smithsonian-education-online-lincoln-conference-20690.md,http://www.learningtimes.net/si_lincoln/program_bunch.html,*The Enduring Emancipation: From President Lincoln to President Obama*,404,http://learningtimes.com/si_lincoln/program_bunch.html,,True,True,HTTP 404; redirected to different domain: learningtimes.com
blog,Register for Your Virtual Seat: Smithsonian Education Online Lincoln Conference,/nhec-blog/20690,blog/register-for-your-virtual-seat-smithsonian-education-online-lincoln-conference-20690.md,http://www.learningtimes.net/si_lincoln/program.html,conference program,404,http://learningtimes.com/si_lincoln/program.html,,True,True,HTTP 404; redirected to different domain: learningtimes.com
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://apcentral.collegeboard.com/apc/members/features/9342.html,Women's History: a Quick Cyberguide,200,https://apcentral.collegeboard.org/,Supporting Students from Day One to Exam Day – AP Central | College Board,True,True,redirected to different domain: apcentral.collegeboard.org
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://apcentral.collegeboard.com,AP Central on the College Board website,200,https://apcentral.collegeboard.org/,Supporting Students from Day One to Exam Day – AP Central | College Board,True,True,redirected to different domain: apcentral.collegeboard.org
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.npg.si.edu/,National Portrait Gallery,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.npg.si.edu/cexh/woot/,Women Of Our Time,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.oah.org/,Organization of American Historians,403,http://www.oah.org/,,False,True,HTTP 403
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.nps.gov/history/nr/twhp/topic.htm#women,teaching women's history through historic sites,404,https://www.nps.gov/nr/twhp/topic.htm#women,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.pbs.org/pov/blog/,P.O.V Blog,403,https://www.pbs.org/pov/blog/,,False,True,HTTP 403
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.pbs.org/pov/chisholm/,*Chisholm '72: Unbought and Unbossed*,403,https://www.pbs.org/pov/chisholm/,,False,True,HTTP 403
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://frank.mtsu.edu/~kmiddlet/history/women/wh-digcoll.html,American Women's History: A Research Guide,404,https://capone.mtsu.edu/kmiddlet/history/women/wh-digcoll.html,,True,True,HTTP 404; redirected to different domain: capone.mtsu.edu
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://memory.loc.gov/ammem/vfwhtml/vfwhome.html,"""Votes for Women"" Suffrage Pictures, 1850–1920",TIMEOUT,,,False,True,Timed out after 15s
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.learner.org/libraries/socialstudies/9_12/rockey/index.html,Gender-based Distinctions,404,https://www.learner.org/libraries/socialstudies/9_12/rockey/index.html,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.learner.org/workshops/primarysources/lowell/introduction.html,The Lowell System: Women in a New Industrial Society,404,https://www.learner.org/workshops/primarysources/lowell/introduction.html,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.learner.org/courses/amerhistory/resource_archive/resource.php?unitChoice=&searchTerm=women&page=1&resourceType=2&resourceID=10040,Remember the Ladies,404,https://www.learner.org/courses/amerhistory/resource_archive/resource.php?unitChoice=&searchTerm=women&page=1&resourceType=2&resourceID=10040,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://learner.org/redirect/march/truth68.html,speeches by Sojourner Truth,404,https://www.learner.org/redirect/march/truth68.html,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www.learner.org/courses/amerhistory/units/14/,Industrializing America,404,https://www.learner.org/courses/amerhistory/units/14/,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www2.scholastic.com/browse/index.jsp,*Scholastic Magazine*,SSL_ERROR,,,False,True,SSL certificate error
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://www2.scholastic.com/browse/article.jsp?id=11740,Anne Aghion,SSL_ERROR,,,False,True,SSL certificate error
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://teacher.scholastic.com/activities/suffrage/,*Women's Suffrage*,200,https://www.scholastic.com/teachers/teaching-tools/home.html,Scholastic Teaching Tools | Resources for Teachers,True,True,redirected to different domain: scholastic.com
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://pbskids.org/wayback/civilrights/features_suffrage.html,essay on Alice Paul,404,https://pbskids.org/wayback/civilrights/features_suffrage.html,,False,True,HTTP 404
blog,Remember the Ladies—But Not Just in March,/nhec-blog/21712,blog/remember-the-ladiesbut-not-just-in-march-21712.md,http://womenincongress.house.gov/,Women In Congress,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://memory.loc.gov/ammem/today/dec07.html,Today in History,TIMEOUT,,,False,True,Timed out after 15s
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://www.loc.gov/teachers/classroommaterials/connections/pearl-harbor/index.html,suggestions,404,https://www.loc.gov/teachers/classroommaterials/connections/pearl-harbor/index.html,,False,True,HTTP 404
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://www.loc.gov/vets/stories/ex-war-pearlharbor.html,collection,403,https://www.loc.gov/collections/veterans-history-project-collection/serving-our-voices/world-war-ii/pearl-harbor-70th-anniversary/,,False,True,HTTP 403
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://edsitement.neh.gov/search?query=pearl+harbor,lesson plans,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://www.gilderlehrman.org/history-now/2007-12/world-war-ii,*History Now*,403,https://www.gilderlehrman.org/history-now/2007-12/world-war-ii,,False,True,HTTP 403
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://learning.blogs.nytimes.com/2011/12/06/70-years-later-using-historic-times-articles-and-social-media-to-remember-pearl-harbor/?nl=learning&emc=learninga1,lesson plan,200,https://archive.nytimes.com/learning.blogs.nytimes.com/2011/12/06/70-years-later-using-historic-times-articles-and-social-media-to-remember-pearl-harbor/?nl=learning&emc=learninga1,"Lesson Plan | Remembering Pearl Harbor: Reading, Researching, Reporting and Tweeting on the 70th Anniversary - The New York Times",True,True,redirected to different domain: archive.nytimes.com
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://www.washingtonpost.com/local/pearl-harbor-on-the-nations-front-pages/2011/12/06/gIQAmTXmaO_gallery.html?tid=ts_carousel#photo=1,front-page headlines,403,http://www.washingtonpost.com/local/pearl-harbor-on-the-nations-front-pages/2011/12/06/gIQAmTXmaO_gallery.html?tid=ts_carousel#photo=1,,False,True,HTTP 403
blog,Remembering Pearl Harbor: Resources for the 70th Anniversary,/nhec-blog/25324,blog/remembering-pearl-harbor-resources-for-the-70th-anniversary-25324.md,http://www.washingtonpost.com/opinions/five-myths-about-pearl-harbor/2011/11/23/gIQAbdKrLO_print.html,myths,403,http://www.washingtonpost.com/opinions/five-myths-about-pearl-harbor/2011/11/23/gIQAbdKrLO_print.html,,False,True,HTTP 403
blog,Report on State of History Education Released!,/nhec-blog/25385,blog/report-on-state-of-history-education-released-25385.md,http://educateiowa.gov/index.php?option=com_content&view=article&id=2471&Itemid=4575,“core” set of “essential concepts and skills”,200,https://educate.iowa.gov/?Itemid=4575&id=2471&option=com_content&view=article,,True,True,redirected to different domain: educate.iowa.gov
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://www.infoplease.com/spot/asiancensus1.html,general statistics for the Asian and Pacific Island population in America,200,https://www.infoplease.com:443/history/apa-heritage/asian-pacific-americans-by-the-numbers,Asian Pacific Americans by the Numbers,True,True,redirected to different domain: infoplease.com:443
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://www.nga.gov/exhibitions/cambodia/camrmenter-0.htm,collection of art from ancient Cambodia,403,https://www.nga.gov/exhibitions/cambodia/camrmenter-0.htm,,False,True,HTTP 403
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://www.nga.gov,National Gallery of Art,403,https://www.nga.gov/,,False,True,HTTP 403
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://memory.loc.gov/ammem/award99/cubhtml/,The Chinese in California,TIMEOUT,,,False,True,Timed out after 15s
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://www.loc.gov/vets/stories/ex-war-asianpacific.html,Veterans History Project,403,https://www.loc.gov/collections/veterans-history-project-collection/serving-our-voices/diverse-experiences-in-service/asian-pacific-americans/,,False,True,HTTP 403
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://www.askasia.org/,AskAsia.org,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Resources: Asian Pacific American Heritage Month,/nhec-blog/22027,blog/resources-asian-pacific-american-heritage-month-22027.md,http://askasia.org/students/,For Students,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://learning.blogs.nytimes.com/2010/02/01/celebrate-black-history-month/,front pages,200,https://archive.nytimes.com/learning.blogs.nytimes.com/2010/02/01/celebrate-black-history-month/,Celebrate Black History Month - The New York Times,True,True,redirected to different domain: archive.nytimes.com
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://www.aft.org/yourwork/tools4teachers/bhm/,page,404,https://www.aft.org/yourwork/tools4teachers/bhm/,,False,True,HTTP 404
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://www.scholastic.com/teachers/student-activities,Teaching Activities,404,https://www.scholastic.com/teachers/student-activities/,,False,True,HTTP 404
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://teacher.scholastic.com/activities/bhistory/,web features,200,https://www.scholastic.com/teachers/teaching-tools/home.html,Scholastic Teaching Tools | Resources for Teachers,True,True,redirected to different domain: scholastic.com
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://edsitement.neh.gov/edsitement%E2%80%99s-guide-black-history-month-teaching-resources,lesson plans,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://www.africanamericanhistorymonth.gov/index.html,guide,200,https://www.blackhistorymonth.gov/,Black History Month 2026,True,True,redirected to different domain: blackhistorymonth.gov
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://www.gilderlehrman.org/history-now/past-issues,*History Now*,403,https://www.gilderlehrman.org/history-now/past-issues,,False,True,HTTP 403
blog,Resources for African American History Month,/nhec-blog/25378,blog/resources-for-african-american-history-month-25378.md,http://www.biography.com/people/groups/black-history,Bio.com,404,https://www.biography.com/people/groups/black-history,,False,True,HTTP 404
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://www.cr.nps.gov/nr/feature/asia/,resource guide,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://edsitement.neh.gov/feature/asian-pacific-heritage-month,EDSITEment,200,https://www.neh.gov/project/edsitement,EDSITEment | National Endowment for the Humanities,True,True,redirected to different domain: neh.gov
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://www.gilderlehrman.org/history-by-era/immigration-and-migration/resources/framing-soo-hoo-lem-kong,lesson plan,403,https://www.gilderlehrman.org/history-by-era/immigration-and-migration/resources/framing-soo-hoo-lem-kong,,False,True,HTTP 403
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://www.gilderlehrman.org/history-now/2007-12/world-war-ii,teaching resources,403,https://www.gilderlehrman.org/history-now/2007-12/world-war-ii,,False,True,HTTP 403
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://www.history.navy.mil/special%20highlights/asian/asian-index.htm,Navy,404,http://www.history.navy.mil/special%20highlights/asian/asian-index.htm,,False,True,HTTP 404
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://www.army.mil/asianpacificsoldiers/index.html,Army,404,https://www.army.mil/asianpacificsoldiers/index.html,,False,True,HTTP 404
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://arago.si.edu/flash/?s1=6%7Ceid=493,National Postal Museum,403,https://postalmuseum.si.edu/search-the-collection,,True,True,HTTP 403; redirected to different domain: postalmuseum.si.edu
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://search.whitehouse.gov/search?affiliate=wh&query=asian+pacific+american+heritage+month&form_id=usasearch_box&submit.x=0&submit.y=0,presidential proclamations,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Resources for Asian Pacific American Heritage Month,/nhec-blog/25487,blog/resources-for-asian-pacific-american-heritage-month-25487.md,http://teacher.scholastic.com/activities/asian-american/?eml=OT/e/20120308///BulletinBoard//AsianHeritage2/Thanksgiving_list//////&ym_MID=1403441&ym_rid=17853862,hub,200,https://www.scholastic.com/teachers/teaching-tools/home.html,Scholastic Teaching Tools | Resources for Teachers,True,True,redirected to different domain: scholastic.com
