section,page_title,page_url,source_file,link_url,link_text,http_status,final_url,remote_title,redirect_domain_changed,needs_review,reason
blog,"John Brown, Harpers Ferry, Students, History and Technology",/nhec-blog/22339,blog/john-brown-harpers-ferry-students-history-and-technology-22339.md,http://www.nps.gov/hafe/index.htm,Harpers Ferry National Historic Park,200,https://www.nps.gov/hafe/index.htm,Harpers Ferry National Historical Park (U.S. National Park Service),False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.washingtonpost.com/wp-dyn/content/article/2009/03/25/AR2009032502808.html,editorial,403,http://www.washingtonpost.com/wp-dyn/content/article/2009/03/25/AR2009032502808.html,,False,True,HTTP 403
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.washingtonpost.com,*The Washington Post*,403,http://www.washingtonpost.com/,,False,True,HTTP 403
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://jhfc.duke.edu/johnhopefranklin/obituary.html,obituary from Duke University,404,https://jhfc.duke.edu/johnhopefranklin/obituary.html,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://blog.historians.org/news/753/john-hope-franklin-scholar-and-mirror-to-america-dead-at-the-age-of-94,News from the American Historical Association,404,http://blog.historians.org/news/753/john-hope-franklin-scholar-and-mirror-to-america-dead-at-the-age-of-94,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://jhfc.duke.edu/johnhopefranklin/,Duke University Remembers John Hope Franklin,404,https://jhfc.duke.edu/johnhopefranklin/,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://jhfc.duke.edu/johnhopefranklin/gallery.html,Gallery,404,https://jhfc.duke.edu/johnhopefranklin/gallery.html,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.duke.edu,Duke University,200,https://www.duke.edu/,"Duke University - Fueled by creativity, informed by scholarship",False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.jhfc.duke.edu/index2.php,John Hope Franklin Center for Interdisciplinary and International Studies,404,https://jhfc.duke.edu/index2.php,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://library.duke.edu/rubenstein/franklin/,John Hope Franklin Collection of African and African American Documentation,200,https://library.duke.edu/rubenstein/franklin,John Hope Franklin Research Center | Duke University Libraries,False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.fhi.duke.edu/,John Hope Franklin Humanities Institute,200,https://fhi.duke.edu/,,False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.youtube.com/watch?v=NOJUlKPN-CE,Dr. Franklin on the Role of the Historian in the World,200,https://www.youtube.com/watch?v=NOJUlKPN-CE,,False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.nytimes.com/2009/03/26/us/26franklin.html?hpw,*The New York Times*,403,http://www.nytimes.com/2009/03/26/us/26franklin.html?hpw,,False,True,HTTP 403
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://www.pbs.org/newshour/bb/entertainment/jan-june06/franklin_06-15.html,a PBS interview,404,https://www.pbs.org/newshour/show/entertainment/jan-june06/franklin_06-15.html,,False,True,HTTP 404
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://hnn.us/roundup/entries/70909.html,Historians in the News,200,https://www.hnn.us/article/in-memory-of-john-hope-franklin-1915-2009,In Memory of John Hope Franklin (1915-2009) — History News Network,False,False,
blog,"John Hope Franklin, 1915-2009",/nhec-blog/21879,blog/john-hope-franklin-1915-2009-21879.md,http://hnn.us,History News Network,200,https://www.hnn.us/,History News Network,False,False,
blog,Join the Clearinghouse on Facebook and Twitter!,/nhec-blog/21849,blog/join-the-clearinghouse-on-facebook-and-twitter-21849.md,http://m.facebook.com/?lh=62ee2b0f791b0bdb51d4a04ba66e9da3&refsrc=http%3A%2F%2Fwww.facebook.com%2Findex.php&_rdr,Sign up for an account,200,https://m.facebook.com/?lh=62ee2b0f791b0bdb51d4a04ba66e9da3&refsrc=http%3A%2F%2Fwww.facebook.com%2Findex.php&_rdr,Error,False,True,suspicious title keyword: 'error'
blog,Journal of the Association for History and Computing,/nhec-blog/19348,blog/journal-of-the-association-for-history-and-computing-19348.md,http://quod.lib.umich.edu/j/jahc/browse.html,*Journal of the Association for History and Computing*,403,https://quod.lib.umich.edu/j/jahc/browse.html,,False,True,HTTP 403
blog,Journal of the Association for History and Computing,/nhec-blog/19348,blog/journal-of-the-association-for-history-and-computing-19348.md,http://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.101;cc=jahc;rgn=main;view=text,"*The Historical Scene Investigation Project: Facilitating Historical Thinking with Web-Based, Digital Primary Source Documents*",403,https://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.101;cc=jahc;rgn=main;view=text,,False,True,HTTP 403
blog,Journal of the Association for History and Computing,/nhec-blog/19348,blog/journal-of-the-association-for-history-and-computing-19348.md,http://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.102;cc=jahc;rgn=main;view=text,*The Importance of Context for Digitized Archival Collections*,403,https://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.102;cc=jahc;rgn=main;view=text,,False,True,HTTP 403
blog,Journal of the Association for History and Computing,/nhec-blog/19348,blog/journal-of-the-association-for-history-and-computing-19348.md,http://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.104;cc=jahc;rgn=main;view=text,highlights online exhibitions,403,https://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.104;cc=jahc;rgn=main;view=text,,False,True,HTTP 403
blog,Journal of the Association for History and Computing,/nhec-blog/19348,blog/journal-of-the-association-for-history-and-computing-19348.md,http://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.105;cc=jahc;rgn=main;view=text,takes a look at E-Journals,403,https://quod.lib.umich.edu/cgi/t/text/text-idx?c=jahc;idno=3310410.0011.105;cc=jahc;rgn=main;view=text,,False,True,HTTP 403
blog,Laura Bush Presents 2008 Preserve America History Teacher of the Year Award,/nhec-blog/20293,blog/laura-bush-presents-2008-preserve-america-history-teacher-of-the-year-award-20293.md,http://www.gilderlehrman.org,"Gilder Lehrman Institute of American History,",403,https://www.gilderlehrman.org/,,False,True,HTTP 403
blog,Laura Bush Presents 2008 Preserve America History Teacher of the Year Award,/nhec-blog/20293,blog/laura-bush-presents-2008-preserve-america-history-teacher-of-the-year-award-20293.md,http://www.gilderlehrman.org/programs-exhibitions/2008-david-mitchell,full press release,403,https://www.gilderlehrman.org/programs-exhibitions/2008-david-mitchell,,False,True,HTTP 403
blog,Laura Bush Presents 2008 Preserve America History Teacher of the Year Award,/nhec-blog/20293,blog/laura-bush-presents-2008-preserve-america-history-teacher-of-the-year-award-20293.md,http://www.preserveamerica.gov,www.PreserveAmerica.gov.,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://www.digitalhistory.uh.edu/modules/mex_am/index.cfm,Learn About Mexican American History,404,http://www.digitalhistory.uh.edu/modules/mex_am/index.cfm,,False,True,HTTP 404
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://www.gilderlehrman.org,Gilder Lehrman Institute,403,https://www.gilderlehrman.org/,,False,True,HTTP 403
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://www.digitalhistory.uh.edu/,Digital History,200,http://www.digitalhistory.uh.edu/,UH - Digital History,False,False,
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://web.archive.org/web/20070814042247/http://www.jsri.msu.edu/museum/pubs/MexAmHist/,*A History of the Mexican American People*,200,http://web.archive.org/web/20070814042247/http://www.jsri.msu.edu/museum/pubs/MexAmHist/,A History of the Mexican-American People,False,False,
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://latino.si.edu/,Smithsonian Latino Center,403,https://latino.si.edu/,,False,True,HTTP 403
blog,Learn About Mexican American History,/nhec-blog/19592,blog/learn-about-mexican-american-history-19592.md,http://latino.si.edu/KidsCorner/index.html,Kids Corner Site,403,https://latino.si.edu/KidsCorner/index.html,,False,True,HTTP 403
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.learnoutloud.com,Learn Out Loud,200,https://www.learnoutloud.com/,"LearnOutLoud.com - Audio Books, Podcasts, & Videos to Learn From",False,False,
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.learnoutloud.com/Podcast-Directory/History/American-History#1,More than 250 free podcasts in American History,200,https://www.learnoutloud.com/Podcast-Directory/History/American-History#1,American History Podcasts,False,False,
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.americanrhetoric.com/speeches/mlkihaveadream.htm,Martin Luther King's *I Have A Dream*,200,https://www.americanrhetoric.com/speeches/mlkihaveadream.htm,Martin Luther King I Have a Dream Speech - American Rhetoric,False,False,
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.americanrhetoric.com,On-line Speech Bank,200,http://www.americanrhetoric.com/,American Rhetoric â The Power of Oratory in the United States,False,False,
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.learnoutloud.com/Content/Topic-Pages/Introduction-To-Podcasting/17,Introduction to Podcasting,200,https://www.learnoutloud.com/Content/Topic-Pages/Introduction-To-Podcasting/17,Introduction to Podcasting,False,False,
blog,Learn Outloud: Podcasts for Teachers and Students,/nhec-blog/14898,blog/learn-outloud-podcasts-for-teachers-and-students-14898.md,http://www.learnoutloud.com/Free-Audio-Video,Free Stuff,200,https://www.learnoutloud.com/Free-Audio-Video,Free Audio & Video Learning,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.nytimes.com/2008/02/27/business/media/27cnd-buckley.html,William F. Buckley,403,http://www.nytimes.com/2008/02/27/business/media/27cnd-buckley.html,,False,True,HTTP 403
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.oah.org/pubs/magazine/,*Magazine of History*,403,http://www.oah.org/pubs/magazine/,,False,True,HTTP 403
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://magazine.oah.org/issues/172/,conservatism,403,http://magazine.oah.org/issues/172/,,False,True,HTTP 403
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://hnn.us/,History News Network,200,https://www.hnn.us/,History News Network,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://hnn.us/articles/37831.html,What’s Wrong with the New Conservative History?,200,https://www.hnn.us/article/whats-wrong-with-the-new-conservative-history,What’s Wrong with the New Conservative History? — History News Network,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://hnn.us/articles/38415.html,Rediscovering American Conservatism Again,200,https://www.hnn.us/article/rediscovering-american-conservatism-again,Rediscovering American Conservatism Again — History News Network,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://hnn.us/roundup/63.html#125402,these video clips,404,https://www.hnn.us/roundup/63.html#125402,,False,True,HTTP 404
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://hnn.us/roundup/archives/63/2009/3/#72078,clips from the 2009 meeting,404,https://www.hnn.us/roundup/archives/63/2009/3/#72078,,False,True,HTTP 404
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.archives.gov/index.html,National Archives,200,https://www.archives.gov/,National Archives | Home,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.questia.com/PM.qst?a=o&d=1347479,*Conscience of a Conservative*,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.questia.com,Questia,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.americanwriters.org/,American Writers,403,https://www.americanwriters.org/,,False,True,HTTP 403
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.nationalreview.com/,*National Review*,200,https://www.nationalreview.com/,"National Review: Conservative News, Opinion, Politics, Current Events",False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.americanwriters.org/classroom/resources/tr_buckley.asp,Teaching resources,403,https://www.americanwriters.org/classroom/resources/tr_buckley.asp,,False,True,HTTP 403
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.amazon.com/gp/product/0452273331/ref=sr_1_1/175-7915245-8064468?ie=UTF8&s=books&qid=1271956859&sr=1-1,*The Fountainhead*,200,https://www.amazon.com/gp/product/0452273331/ref=sr_1_1/175-7915245-8064468?ie=UTF8&s=books&qid=1271956859&sr=1-1,,False,False,
blog,"Left, Right, and Center: Teaching about Conservatism",/nhec-blog/23938,blog/left-right-and-center-teaching-about-conservatism-23938.md,http://www.amazon.com/Atlas-Shrugged-Ayn-Rand/dp/0452011876/ref=sr_1_1?ie=UTF8&s=books&qid=1271956834&sr=8-1,*Atlas Shrugged*,200,https://www.amazon.com/Atlas-Shrugged-Ayn-Rand/dp/0452011876/ref=sr_1_1?ie=UTF8&s=books&qid=1271956834&sr=8-1,,False,False,
blog,Lessons Online: TED-Ed,/nhec-blog/25506,blog/lessons-online-ted-ed-25506.md,http://www.ted.com/,TED,200,https://www.ted.com/,TED: Ideas change everything,False,False,
blog,Lessons Online: TED-Ed,/nhec-blog/25506,blog/lessons-online-ted-ed-25506.md,http://www.youtube.com/watch?v=Gn7IoT_WSRA&noredirect=1,How Containerization Shaped the World,200,https://www.youtube.com/watch?v=Gn7IoT_WSRA&noredirect=1,,False,False,
blog,Lessons Online: TED-Ed,/nhec-blog/25506,blog/lessons-online-ted-ed-25506.md,http://education.ted.com/educator/,nominations,200,https://ed.ted.com/educator,,True,True,redirected to different domain: ed.ted.com
blog,Lessons Online: TED-Ed,/nhec-blog/25506,blog/lessons-online-ted-ed-25506.md,http://education.ted.com/lesson/,lesson ideas,404,https://ed.ted.com/lesson,,True,True,HTTP 404; redirected to different domain: ed.ted.com
blog,Lincoln Bicentennial,/nhec-blog/19950,blog/lincoln-bicentennial-19950.md,http://www.abrahamlincoln200.org/default.aspx,Lincoln Bicentennial Commission,200,https://www.rsinc.com/internet/illinois/,Internet Providers in Illinois | RS Internet,True,True,redirected to different domain: rsinc.com
blog,Lincoln Bicentennial,/nhec-blog/19950,blog/lincoln-bicentennial-19950.md,http://www.abrahamlincoln200.org/learning-about-lincoln/for-teachers/default.aspx,Materials for Teachers,200,https://www.rsinc.com/internet/illinois/,Internet Providers in Illinois | RS Internet,True,True,redirected to different domain: rsinc.com
blog,Lincoln Bicentennial,/nhec-blog/19950,blog/lincoln-bicentennial-19950.md,http://legacy.c-span.org/lincoln200years/schedule/,C-Span,403,https://legacy.c-span.org/lincoln200years/schedule/,,False,True,HTTP 403
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.abrahamlincoln200.org/,Lincoln Bicentennial Commission,200,https://www.rsinc.com/internet/illinois/,Internet Providers in Illinois | RS Internet,True,True,redirected to different domain: rsinc.com
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.loc.gov/index.html,Library of Congress,200,https://www.loc.gov/,Home | Library of Congress,False,False,
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.abrahamlincoln200.org/learning-about-lincoln/for-teachers/default.aspx,Resources for Teachers,200,https://www.rsinc.com/internet/illinois/,Internet Providers in Illinois | RS Internet,True,True,redirected to different domain: rsinc.com
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.abrahamlincoln200.org/learning-about-lincoln/default.aspx,Learning About Lincoln,200,https://www.rsinc.com/internet/illinois/,Internet Providers in Illinois | RS Internet,True,True,redirected to different domain: rsinc.com
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.gilderlehrman.org,The Gilder Lehrman Institute of American History,403,https://www.gilderlehrman.org/,,False,True,HTTP 403
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.gilderlehrman.org/history-by-era/jackson-lincoln/timeline-terms/abraham-lincoln,how early tragedy helped prepare Lincoln for crises later in life,403,https://www.gilderlehrman.org/history-by-era/jackson-lincoln/timeline-terms/abraham-lincoln,,False,True,HTTP 403
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.rosenbach.org/,Rosenbach Museum and Library,200,https://www.rosenbach.org/,The Rosenbach Museum & Library,False,False,
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.21stcenturyabe.org/,21st Century Abe,200,http://21stcenturyabe.org/,21st Century ABE - Leading the Business Narrative,False,False,
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.21stcenturyabe.org/create/,add your own creation,404,http://21stcenturyabe.org/create/,,False,True,HTTP 404
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.21stcenturyabe.org/category/blog/,blog,404,http://21stcenturyabe.org/category/blog/,,False,True,HTTP 404
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://lincolnat200.org/,*Lincoln at 200*,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.chicagohistory.org/,Chicago History Museum,200,https://www.chicagohistory.org/,Home - Chicago History Museum,False,False,
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.newberry.org/,Newberry Library,200,https://www.newberry.org/,Newberry Library | Homepage,False,False,
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://lincolnat200.org/exhibits/show/thewest/,"*Abraham Lincoln and the West, 1809–1860*",CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://lincolnat200.org/fierytrial/,*The Fiery Trial: Abraham Lincoln and the Civil War*,CONN_ERROR,,,False,True,Connection failed (site may be down)
blog,Lincoln Bicentennial: A Teachable Moment (updated February 24),/nhec-blog/20737,blog/lincoln-bicentennial-a-teachable-moment-updated-february-24-20737.md,http://www.gilderlehrman.org/institute/lincoln.html,Lincoln page,403,https://www.gilderlehrman.org/institute/lincoln.html,,False,True,HTTP 403
blog,Lincoln on the Big Screen,/nhec-blog/25767,blog/lincoln-on-the-big-screen-25767.md,http://historians.org/Perspectives/issues/2012/1211/Lincoln-Hollywood-and-an-Opportunity-for-Historians.cfm,says,404,http://www.historians.org/Perspectives/issues/2012/1211/Lincoln-Hollywood-and-an-Opportunity-for-Historians.cfm,,False,True,HTTP 404
blog,Lincoln on the Big Screen,/nhec-blog/25767,blog/lincoln-on-the-big-screen-25767.md,http://www.nytimes.com/2012/11/13/opinion/in-spielbergs-lincoln-passive-black-characters.html?pagewanted=1&_r=1&nl=opinion&emc=edit_ty_20121113,criticizes,403,http://www.nytimes.com/2012/11/13/opinion/in-spielbergs-lincoln-passive-black-characters.html?pagewanted=1&_r=1&nl=opinion&emc=edit_ty_20121113,,False,True,HTTP 403
blog,Lincoln on the Big Screen,/nhec-blog/25767,blog/lincoln-on-the-big-screen-25767.md,http://www.tnr.com/article/books-and-arts/110113/spielbergs-lincoln-film-our-political-moment,considers,200,https://newrepublic.com/article/110113/spielbergs-lincoln-film-our-political-moment,David Thomson Reviews Steven Spielberg’s Lincoln | The New Republic,True,True,redirected to different domain: newrepublic.com
blog,Lincoln on the Big Screen,/nhec-blog/25767,blog/lincoln-on-the-big-screen-25767.md,http://www.thedailybeast.com/articles/2012/11/27/a-civil-war-professor-reviews-lincoln.html,questions,200,https://www.thedailybeast.com/a-civil-war-professor-reviews-lincoln/,A Civil War Professor Reviews 'Lincoln',False,False,
blog,Lincoln on the Big Screen,/nhec-blog/25767,blog/lincoln-on-the-big-screen-25767.md,http://www.washingtonpost.com/entertainment/movies/historical-sound-effects-captured-in-spielbergs-lincoln/2012/11/13/f1aa9b0c-2ce2-11e2-9ac2-1c61452669c3_story.html,reveals,403,http://www.washingtonpost.com/entertainment/movies/historical-sound-effects-captured-in-spielbergs-lincoln/2012/11/13/f1aa9b0c-2ce2-11e2-9ac2-1c61452669c3_story.html,,False,True,HTTP 403
blog,Looking Forward in 2010,/nhec-blog/23744,blog/looking-forward-in-2010-23744.md,http://www.historians.org/annual/2010/index.cfm,Annual Meeting of the American Historical Association (AHA),404,http://www.historians.org/annual/2010/index.cfm,,False,True,HTTP 404
blog,Looking Forward in 2010,/nhec-blog/23744,blog/looking-forward-in-2010-23744.md,http://www.teachforamerica.org/,Teach for America,200,https://www.teachforamerica.org/,Find Your Purpose | Teaching Programs | Teach for America,False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://www.davidrumsey.com/,David Rumsey Collection,200,https://www.davidrumsey.com/,"David Rumsey Historical Map Collection
| The Collection",False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://lib.utexas.edu/maps/,Perry-Castañeda Library Map Collection at the University of Texas,403,https://maps.lib.utexas.edu/maps/,,True,True,HTTP 403; redirected to different domain: maps.lib.utexas.edu
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://www.newberry.org/maps-travel-and-exploration,Newberry Library Map and Cartography Collections,200,https://www.newberry.org/collection/subjects/maps-travel-and-exploration,"Maps, Travel, and Exploration | Newberry Library",False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://historymatters.gmu.edu,History Matters,200,https://historymatters.gmu.edu/,History Matters: The U.S. Survey Course on the Web,False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://historymatters.gmu.edu/mse/maps/,Making Sense of Maps,403,https://historymatters.gmu.edu/mse/maps/,,False,True,HTTP 403
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://www.archives.gov/education/lessons/,National Archives Teaching with Documents Lesson Plans,200,https://www.archives.gov/education/teaching-with-documents,Teaching With Documents | National Archives,False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://www.newberry.org/K12maps/,Historic Maps in K-12 Classrooms,404,https://www.newberry.org/K12maps/,,False,True,HTTP 404
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://www.stanford.edu/group/spatialhistory/cgi-bin/site/index.php,Stanford Spatial History Project,404,https://web.stanford.edu/group/spatialhistory/cgi-bin/site/index.php,,True,True,HTTP 404; redirected to different domain: eb.stanford.edu
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23617,blog/maps-theyre-not-just-for-geography-any-more-23617.md,http://googlemapsmania.blogspot.com/2009/12/time-travelling-with-google-maps.html,blogspot on google maps,200,https://googlemapsmania.blogspot.com/2009/12/time-travelling-with-google-maps.html,Time Travelling with Google Maps,False,False,
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23897,blog/maps-theyre-not-just-for-geography-any-more-23897.md,http://chnm.gmu.edu/loudountah/source-analysis/john-smith-map/,John Smith's view of Virginia,200,https://rrchnm.org,Roy Rosenzweig Center for History and New Media,True,True,redirected to different domain: rrchnm.org
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23897,blog/maps-theyre-not-just-for-geography-any-more-23897.md,http://earthobservatory.nasa.gov/IOTD/view.php?id=35690,today's NASA satellite images,200,https://science.nasa.gov/earth/earth-observatory/,Earth Observatory - NASA Science,True,True,redirected to different domain: science.nasa.gov
blog,Maps: They're Not Just for Geography Any More,/nhec-blog/23897,blog/maps-theyre-not-just-for-geography-any-more-23897.md,http://www.davidrumsey.com/,David Rumsey Collection,200,https://www.davidrumsey.com/,"David Rumsey Historical Map Collection
| The Collection",False,False,
